Label,Desc,Decision Option,Trade_off
Including Family Labour,2,rice-maize-coconut-areca palm,-4882.439688
Including Family Labour,2,rice-maize-coconut-areca palm,-11283.60211
Including Family Labour,2,rice-maize-coconut-areca palm,4551.855739
Including Family Labour,2,rice-maize-coconut-areca palm,-12825.19454
Including Family Labour,2,rice-maize-coconut-areca palm,175.9470796
Including Family Labour,2,rice-maize-coconut-areca palm,-3324.414274
Including Family Labour,2,rice-maize-coconut-areca palm,-946.8035175
Including Family Labour,2,rice-maize-coconut-areca palm,-2348.135863
Including Family Labour,2,rice-maize-coconut-areca palm,-8364.398924
Including Family Labour,2,rice-maize-coconut-areca palm,-4386.160552
Including Family Labour,2,rice-maize-coconut-areca palm,4126.19935
Including Family Labour,2,rice-maize-coconut-areca palm,-5087.480389
Including Family Labour,2,rice-maize-coconut-areca palm,-906.525681
Including Family Labour,2,rice-maize-coconut-areca palm,-8161.302748
Including Family Labour,2,rice-maize-coconut-areca palm,-4570.549147
Including Family Labour,2,rice-maize-coconut-areca palm,10693.34076
Including Family Labour,2,rice-maize-coconut-areca palm,-1561.680979
Including Family Labour,2,rice-maize-coconut-areca palm,-10918.4858
Including Family Labour,2,rice-maize-coconut-areca palm,1800.720133
Including Family Labour,2,rice-maize-coconut-areca palm,-1917.220754
Including Family Labour,2,rice-maize-coconut-areca palm,-4097.248099
Including Family Labour,2,rice-maize-coconut-areca palm,-3701.563054
Including Family Labour,2,rice-maize-coconut-areca palm,-2616.955082
Including Family Labour,2,rice-maize-coconut-areca palm,-5595.229442
Including Family Labour,2,rice-maize-coconut-areca palm,3691.471674
Including Family Labour,2,rice-maize-coconut-areca palm,-9095.55128
Including Family Labour,2,rice-maize-coconut-areca palm,6954.037694
Including Family Labour,2,rice-maize-coconut-areca palm,4270.951419
Including Family Labour,2,rice-maize-coconut-areca palm,1607.064102
Including Family Labour,2,rice-maize-coconut-areca palm,-4596.883509
Including Family Labour,2,rice-maize-coconut-areca palm,7530.486005
Including Family Labour,2,rice-maize-coconut-areca palm,-3265.091224
Including Family Labour,2,rice-maize-coconut-areca palm,-7030.254489
Including Family Labour,2,rice-maize-coconut-areca palm,-3257.205109
Including Family Labour,2,rice-maize-coconut-areca palm,971.8014894
Including Family Labour,2,rice-maize-coconut-areca palm,-3549.346126
Including Family Labour,2,rice-maize-coconut-areca palm,24.02097536
Including Family Labour,2,rice-maize-coconut-areca palm,6650.310333
Including Family Labour,2,rice-maize-coconut-areca palm,1913.312955
Including Family Labour,2,rice-maize-coconut-areca palm,-9442.656009
Including Family Labour,2,rice-maize-coconut-areca palm,991.6318952
Including Family Labour,2,rice-maize-coconut-areca palm,-4190.916914
Including Family Labour,2,rice-maize-coconut-areca palm,-1419.291787
Including Family Labour,2,rice-maize-coconut-areca palm,-4655.320182
Including Family Labour,2,rice-maize-coconut-areca palm,-904.8588491
Including Family Labour,2,rice-maize-coconut-areca palm,-1322.077644
Including Family Labour,2,rice-maize-coconut-areca palm,5929.569442
Including Family Labour,2,rice-maize-coconut-areca palm,-4242.812526
Including Family Labour,2,rice-maize-coconut-areca palm,-3528.611574
Including Family Labour,2,rice-maize-coconut-areca palm,-4357.479954
Including Family Labour,2,rice-maize-coconut-areca palm,-2925.165292
Including Family Labour,2,rice-maize-coconut-areca palm,-6093.49245
Including Family Labour,2,rice-maize-coconut-areca palm,-2556.029552
Including Family Labour,2,rice-maize-coconut-areca palm,185.2823495
Including Family Labour,2,rice-maize-coconut-areca palm,-3915.473342
Including Family Labour,2,rice-maize-coconut-areca palm,-4228.204904
Including Family Labour,2,rice-maize-coconut-areca palm,-7154.60439
Including Family Labour,2,rice-maize-coconut-areca palm,-7020.101924
Including Family Labour,2,rice-maize-coconut-areca palm,-9540.020717
Including Family Labour,2,rice-maize-coconut-areca palm,1863.891357
Including Family Labour,2,rice-maize-coconut-areca palm,-5674.231116
Including Family Labour,2,rice-maize-coconut-areca palm,-1261.904838
Including Family Labour,2,rice-maize-coconut-areca palm,567.066736
Including Family Labour,2,rice-maize-coconut-areca palm,6714.312883
Including Family Labour,2,rice-maize-coconut-areca palm,-1556.781059
Including Family Labour,2,rice-maize-coconut-areca palm,4331.041219
Including Family Labour,2,rice-maize-coconut-areca palm,-1418.134561
Including Family Labour,2,rice-maize-coconut-areca palm,-9652.697821
Including Family Labour,2,rice-maize-coconut-areca palm,-905.5806614
Including Family Labour,2,rice-maize-coconut-areca palm,-4132.98672
Including Family Labour,2,rice-maize-coconut-areca palm,-2586.146799
Including Family Labour,2,rice-maize-coconut-areca palm,-4174.477347
Including Family Labour,2,rice-maize-coconut-areca palm,-8331.813018
Including Family Labour,2,rice-maize-coconut-areca palm,-3737.11148
Including Family Labour,2,rice-maize-coconut-areca palm,868.7278313
Including Family Labour,2,rice-maize-coconut-areca palm,-1320.435778
Including Family Labour,2,rice-maize-coconut-areca palm,434.0805457
Including Family Labour,2,rice-maize-coconut-areca palm,2320.013698
Including Family Labour,2,rice-maize-coconut-areca palm,-9467.442916
Including Family Labour,2,rice-maize-coconut-areca palm,-4560.413214
Including Family Labour,2,rice-maize-coconut-areca palm,4060.476291
Including Family Labour,2,rice-maize-coconut-areca palm,4096.453668
Including Family Labour,2,rice-maize-coconut-areca palm,-3204.241045
Including Family Labour,2,rice-maize-coconut-areca palm,-3840.69515
Including Family Labour,2,rice-maize-coconut-areca palm,-3457.306045
Including Family Labour,2,rice-maize-coconut-areca palm,4548.773601
Including Family Labour,2,rice-maize-coconut-areca palm,-2644.83292
Including Family Labour,2,rice-maize-coconut-areca palm,-12204.58268
Including Family Labour,2,rice-maize-coconut-areca palm,-3705.485427
Including Family Labour,2,rice-maize-coconut-areca palm,-5579.564392
Including Family Labour,2,rice-maize-coconut-areca palm,8818.637344
Including Family Labour,2,rice-maize-coconut-areca palm,-8672.41651
Including Family Labour,2,rice-maize-coconut-areca palm,-4599.962873
Including Family Labour,2,rice-maize-coconut-areca palm,-196.4335818
Including Family Labour,2,rice-maize-coconut-areca palm,-1571.814862
Including Family Labour,2,rice-maize-coconut-areca palm,-3783.804504
Including Family Labour,2,rice-maize-coconut-areca palm,-7778.837409
Including Family Labour,2,rice-maize-coconut-areca palm,3109.295914
Including Family Labour,2,rice-maize-coconut-areca palm,-3286.123781
Including Family Labour,2,rice-maize-coconut-areca palm,-1141.449098
Including Family Labour,2,rice-maize-coconut-areca palm,849.3778045
Including Family Labour,2,rice-maize-coconut-areca palm,-1931.924201
Including Family Labour,2,rice-maize-coconut-areca palm,-4260.428215
Including Family Labour,2,rice-maize-coconut-areca palm,-1035.041418
Including Family Labour,2,rice-maize-coconut-areca palm,-991.6257787
Including Family Labour,2,rice-maize-coconut-areca palm,736.6076268
Including Family Labour,2,rice-maize-coconut-areca palm,-1828.004738
Including Family Labour,2,rice-maize-coconut-areca palm,-2082.553149
Including Family Labour,2,rice-maize-coconut-areca palm,394.5993184
Including Family Labour,2,rice-maize-coconut-areca palm,-9845.374754
Including Family Labour,2,rice-maize-coconut-areca palm,264.4992738
Including Family Labour,2,rice-maize-coconut-areca palm,8971.573366
Including Family Labour,2,rice-maize-coconut-areca palm,-231.5850142
Including Family Labour,2,rice-maize-coconut-areca palm,-3845.665918
Including Family Labour,2,rice-maize-coconut-areca palm,-4268.152096
Including Family Labour,2,rice-maize-coconut-areca palm,2329.965151
Including Family Labour,2,rice-maize-coconut-areca palm,565.5323136
Including Family Labour,2,rice-maize-coconut-areca palm,-2132.258409
Including Family Labour,2,rice-maize-coconut-areca palm,-4355.188913
Including Family Labour,2,rice-maize-coconut-areca palm,2113.219662
Including Family Labour,2,rice-maize-coconut-areca palm,3367.642518
Including Family Labour,2,rice-maize-coconut-areca palm,-3677.066715
Including Family Labour,2,rice-maize-coconut-areca palm,3386.562685
Including Family Labour,2,rice-maize-coconut-areca palm,412.6187155
Including Family Labour,2,rice-maize-coconut-areca palm,-1473.684676
Including Family Labour,2,rice-maize-coconut-areca palm,-1468.805044
Including Family Labour,2,rice-maize-coconut-areca palm,-1593.346956
Including Family Labour,2,rice-maize-coconut-areca palm,-303.5675779
Including Family Labour,2,rice-maize-coconut-areca palm,-10850.77165
Including Family Labour,2,rice-maize-coconut-areca palm,-3607.085075
Including Family Labour,2,rice-maize-coconut-areca palm,1394.330251
Including Family Labour,2,rice-maize-coconut-areca palm,-3401.880487
Including Family Labour,2,rice-maize-coconut-areca palm,840.726186
Including Family Labour,2,rice-maize-coconut-areca palm,1140.811707
Including Family Labour,2,rice-maize-coconut-areca palm,-2923.338504
Including Family Labour,2,rice-maize-coconut-areca palm,-1907.85504
Including Family Labour,2,rice-maize-coconut-areca palm,1815.910268
Including Family Labour,2,rice-maize-coconut-areca palm,-2088.622167
Including Family Labour,2,rice-maize-coconut-areca palm,1060.006592
Including Family Labour,2,rice-maize-coconut-areca palm,-10253.01033
Including Family Labour,2,rice-maize-coconut-areca palm,-3566.868076
Including Family Labour,2,rice-maize-coconut-areca palm,-199.9192015
Including Family Labour,2,rice-maize-coconut-areca palm,-2869.962092
Including Family Labour,2,rice-maize-coconut-areca palm,-2520.546976
Including Family Labour,2,rice-maize-coconut-areca palm,-6320.174494
Including Family Labour,2,rice-maize-coconut-areca palm,2361.10593
Including Family Labour,2,rice-maize-coconut-areca palm,-3664.285846
Including Family Labour,2,rice-maize-coconut-areca palm,-4482.042834
Including Family Labour,2,rice-maize-coconut-areca palm,9643.867765
Including Family Labour,2,rice-maize-coconut-areca palm,-3286.048687
Including Family Labour,2,rice-maize-coconut-areca palm,-4027.180584
Including Family Labour,2,rice-maize-coconut-areca palm,1143.308438
Including Family Labour,2,rice-maize-coconut-areca palm,38.05674139
Including Family Labour,2,rice-maize-coconut-areca palm,-6125.990667
Including Family Labour,2,rice-maize-coconut-areca palm,-4066.091742
Including Family Labour,2,rice-maize-coconut-areca palm,106.3122664
Including Family Labour,2,rice-maize-coconut-areca palm,2145.82285
Including Family Labour,2,rice-maize-coconut-areca palm,-6469.32799
Including Family Labour,2,rice-maize-coconut-areca palm,19.82533642
Including Family Labour,2,rice-maize-coconut-areca palm,-6259.185555
Including Family Labour,2,rice-maize-coconut-areca palm,-1148.597772
Including Family Labour,2,rice-maize-coconut-areca palm,1854.388828
Including Family Labour,2,rice-maize-coconut-areca palm,-1953.462317
Including Family Labour,2,rice-maize-coconut-areca palm,-7447.147932
Including Family Labour,2,rice-maize-coconut-areca palm,3280.60101
Including Family Labour,2,rice-maize-coconut-areca palm,-6276.726523
Including Family Labour,2,rice-maize-coconut-areca palm,-6048.045269
Including Family Labour,2,rice-maize-coconut-areca palm,806.2522134
Including Family Labour,2,rice-maize-coconut-areca palm,1388.717748
Including Family Labour,2,rice-maize-coconut-areca palm,-5081.188303
Including Family Labour,2,rice-maize-coconut-areca palm,-8052.023931
Including Family Labour,2,rice-maize-coconut-areca palm,-6027.751868
Including Family Labour,2,rice-maize-coconut-areca palm,1163.115164
Including Family Labour,2,rice-maize-coconut-areca palm,-7030.906186
Including Family Labour,2,rice-maize-coconut-areca palm,2294.881432
Including Family Labour,2,rice-maize-coconut-areca palm,3025.678437
Including Family Labour,2,rice-maize-coconut-areca palm,-1294.939195
Including Family Labour,2,rice-maize-coconut-areca palm,-13038.55844
Including Family Labour,2,rice-maize-coconut-areca palm,2249.162454
Including Family Labour,2,rice-maize-coconut-areca palm,-100.7360489
Including Family Labour,2,rice-maize-coconut-areca palm,-2027.761157
Including Family Labour,2,rice-maize-coconut-areca palm,-6621.558384
Including Family Labour,2,rice-maize-coconut-areca palm,-3210.185382
Including Family Labour,2,rice-maize-coconut-areca palm,1204.886948
Including Family Labour,2,rice-maize-coconut-areca palm,-3391.366078
Including Family Labour,2,rice-maize-coconut-areca palm,-2152.245055
Including Family Labour,2,rice-maize-coconut-areca palm,3548.41129
Including Family Labour,2,rice-maize-coconut-areca palm,810.1799102
Including Family Labour,2,rice-maize-coconut-areca palm,2129.746395
Including Family Labour,2,rice-maize-coconut-areca palm,-3022.694383
Including Family Labour,2,rice-maize-coconut-areca palm,-13303.4893
Including Family Labour,2,rice-maize-coconut-areca palm,973.1706092
Including Family Labour,2,rice-maize-coconut-areca palm,-3424.298247
Including Family Labour,2,rice-maize-coconut-areca palm,-5163.29814
Including Family Labour,2,rice-maize-coconut-areca palm,-4034.660548
Including Family Labour,2,rice-maize-coconut-areca palm,-2587.665172
Including Family Labour,2,rice-maize-coconut-areca palm,-6236.643923
Including Family Labour,2,rice-maize-coconut-areca palm,2145.269757
Including Family Labour,2,rice-maize-coconut-areca palm,2072.028365
Including Family Labour,2,rice-maize-coconut-areca palm,-4745.253346
Including Family Labour,2,rice-maize-coconut-areca palm,2594.401895
Including Family Labour,2,rice-maize-coconut-areca palm,2603.268508
Including Family Labour,2,rice-maize-coconut-areca palm,1501.318099
Including Family Labour,2,rice-maize-coconut-areca palm,-14419.21159
Including Family Labour,2,rice-maize-coconut-areca palm,-13605.17104
Including Family Labour,2,rice-maize-coconut-areca palm,7156.358071
Including Family Labour,2,rice-maize-coconut-areca palm,4339.371298
Including Family Labour,2,rice-maize-coconut-areca palm,-10633.48755
Including Family Labour,2,rice-maize-coconut-areca palm,-6591.931418
Including Family Labour,2,rice-maize-coconut-areca palm,2128.55222
Including Family Labour,2,rice-maize-coconut-areca palm,365.9359026
Including Family Labour,2,rice-maize-coconut-areca palm,-2660.020177
Including Family Labour,2,rice-maize-coconut-areca palm,-7405.288704
Including Family Labour,2,rice-maize-coconut-areca palm,-4296.600517
Including Family Labour,2,rice-maize-coconut-areca palm,-3764.44465
Including Family Labour,2,rice-maize-coconut-areca palm,-12358.3958
Including Family Labour,2,rice-maize-coconut-areca palm,2819.888016
Including Family Labour,2,rice-maize-coconut-areca palm,-20285.24422
Including Family Labour,2,rice-maize-coconut-areca palm,-1904.170443
Including Family Labour,2,rice-maize-coconut-areca palm,999.1507706
Including Family Labour,2,rice-maize-coconut-areca palm,-4195.207685
Including Family Labour,2,rice-maize-coconut-areca palm,-10930.39308
Including Family Labour,2,rice-maize-coconut-areca palm,-2687.01241
Including Family Labour,2,rice-maize-coconut-areca palm,-2554.994702
Including Family Labour,2,rice-maize-coconut-areca palm,-7266.055139
Including Family Labour,2,rice-maize-coconut-areca palm,5629.535489
Including Family Labour,2,rice-maize-coconut-areca palm,952.5408684
Including Family Labour,2,rice-maize-coconut-areca palm,-5809.692733
Including Family Labour,2,rice-maize-coconut-areca palm,3266.987748
Including Family Labour,2,rice-maize-coconut-areca palm,180.5276913
Including Family Labour,2,rice-maize-coconut-areca palm,-5496.680491
Including Family Labour,2,rice-maize-coconut-areca palm,-338.0349437
Including Family Labour,2,rice-maize-coconut-areca palm,-4041.846926
Including Family Labour,2,rice-maize-coconut-areca palm,1516.24564
Including Family Labour,2,rice-maize-coconut-areca palm,5873.418496
Including Family Labour,2,rice-maize-coconut-areca palm,750.6409611
Including Family Labour,2,rice-maize-coconut-areca palm,-2077.451402
Including Family Labour,2,rice-maize-coconut-areca palm,-6890.723356
Including Family Labour,2,rice-maize-coconut-areca palm,-5187.11758
Including Family Labour,2,rice-maize-coconut-areca palm,-11174.32367
Including Family Labour,2,rice-maize-coconut-areca palm,-3680.369578
Including Family Labour,2,rice-maize-coconut-areca palm,1732.249539
Including Family Labour,2,rice-maize-coconut-areca palm,-5461.1123
Including Family Labour,2,rice-maize-coconut-areca palm,-3999.211473
Including Family Labour,2,rice-maize-coconut-areca palm,-9174.355085
Including Family Labour,2,rice-maize-coconut-areca palm,-172.9994103
Including Family Labour,2,rice-maize-coconut-areca palm,-8728.722652
Including Family Labour,2,rice-maize-coconut-areca palm,6410.155649
Including Family Labour,2,rice-maize-coconut-areca palm,-4013.442857
Including Family Labour,2,rice-maize-coconut-areca palm,5863.747561
Including Family Labour,2,rice-maize-coconut-areca palm,-2905.622215
Including Family Labour,2,rice-maize-coconut-areca palm,4184.299835
Including Family Labour,2,rice-maize-coconut-areca palm,-1996.476487
Including Family Labour,2,rice-maize-coconut-areca palm,-7290.190864
Including Family Labour,2,rice-maize-coconut-areca palm,-7514.855764
Including Family Labour,2,rice-maize-coconut-areca palm,-6665.997794
Including Family Labour,2,rice-maize-coconut-areca palm,-1471.067447
Including Family Labour,2,rice-maize-coconut-areca palm,-5123.442557
Including Family Labour,2,rice-maize-coconut-areca palm,-5444.657702
Including Family Labour,2,rice-maize-coconut-areca palm,-6924.279533
Including Family Labour,2,rice-maize-coconut-areca palm,-12605.29698
Including Family Labour,2,rice-maize-coconut-areca palm,-7906.77138
Including Family Labour,2,rice-maize-coconut-areca palm,-8728.051435
Including Family Labour,2,rice-maize-coconut-areca palm,-6600.577808
Including Family Labour,2,rice-maize-coconut-areca palm,-3713.087374
Including Family Labour,2,rice-maize-coconut-areca palm,2631.820234
Including Family Labour,2,rice-maize-coconut-areca palm,-5861.281992
Including Family Labour,2,rice-maize-coconut-areca palm,-9633.352402
Including Family Labour,2,rice-maize-coconut-areca palm,-2692.415878
Including Family Labour,2,rice-maize-coconut-areca palm,-5871.415604
Including Family Labour,2,rice-maize-coconut-areca palm,1189.841283
Including Family Labour,2,rice-maize-coconut-areca palm,-1328.946374
Including Family Labour,2,rice-maize-coconut-areca palm,-3287.017477
Including Family Labour,2,rice-maize-coconut-areca palm,10050.70414
Including Family Labour,2,rice-maize-coconut-areca palm,4216.490754
Including Family Labour,2,rice-maize-coconut-areca palm,-4869.005568
Including Family Labour,2,rice-maize-coconut-areca palm,761.4706641
Including Family Labour,2,rice-maize-coconut-areca palm,10163.89932
Including Family Labour,2,rice-maize-coconut-areca palm,1588.895619
Including Family Labour,2,rice-maize-coconut-areca palm,35.41909128
Including Family Labour,2,rice-maize-coconut-areca palm,1650.511112
Including Family Labour,2,rice-maize-coconut-areca palm,1293.83257
Including Family Labour,2,rice-maize-coconut-areca palm,-4895.719343
Including Family Labour,2,rice-maize-coconut-areca palm,-8390.745328
Including Family Labour,2,rice-maize-coconut-areca palm,-224.508788
Including Family Labour,2,rice-maize-coconut-areca palm,-1692.232257
Including Family Labour,2,rice-maize-coconut-areca palm,-587.2581379
Including Family Labour,2,rice-maize-coconut-areca palm,-3691.641083
Including Family Labour,2,rice-maize-coconut-areca palm,-686.8548243
Including Family Labour,2,rice-maize-coconut-areca palm,167.5979733
Including Family Labour,2,rice-maize-coconut-areca palm,-3711.38692
Including Family Labour,2,rice-maize-coconut-areca palm,-1593.213134
Including Family Labour,2,rice-maize-coconut-areca palm,2849.645657
Including Family Labour,2,rice-maize-coconut-areca palm,-4637.802396
Including Family Labour,2,rice-maize-coconut-areca palm,-10919.79286
Including Family Labour,2,rice-maize-coconut-areca palm,1906.734126
Including Family Labour,2,rice-maize-coconut-areca palm,-92.6292407
Including Family Labour,2,rice-maize-coconut-areca palm,-188.8384459
Including Family Labour,2,rice-maize-coconut-areca palm,6542.793192
Including Family Labour,2,rice-maize-coconut-areca palm,-2407.702022
Including Family Labour,2,rice-maize-coconut-areca palm,-1535.15737
Including Family Labour,2,rice-maize-coconut-areca palm,9192.375611
Including Family Labour,2,rice-maize-coconut-areca palm,-7487.604954
Including Family Labour,2,rice-maize-coconut-areca palm,-1050.164363
Including Family Labour,2,rice-maize-coconut-areca palm,-1256.005789
Including Family Labour,2,rice-maize-coconut-areca palm,-873.9251297
Including Family Labour,2,rice-maize-coconut-areca palm,-3119.660623
Including Family Labour,2,rice-maize-coconut-areca palm,-3530.187417
Including Family Labour,2,rice-maize-coconut-areca palm,-723.8191604
Including Family Labour,2,rice-maize-coconut-areca palm,-4494.25114
Including Family Labour,2,rice-maize-coconut-areca palm,1305.313912
Including Family Labour,2,rice-maize-coconut-areca palm,-289.0335551
Including Family Labour,2,rice-maize-coconut-areca palm,-1345.851354
Including Family Labour,2,rice-maize-coconut-areca palm,506.6989273
Including Family Labour,2,rice-maize-coconut-areca palm,-778.2298052
Including Family Labour,2,rice-maize-coconut-areca palm,-3431.737211
Including Family Labour,2,rice-maize-coconut-areca palm,-338.7378345
Including Family Labour,2,rice-maize-coconut-areca palm,-3533.679382
Including Family Labour,2,rice-maize-coconut-areca palm,-4675.377153
Including Family Labour,2,rice-maize-coconut-areca palm,-671.8613254
Including Family Labour,2,rice-maize-coconut-areca palm,5502.304125
Including Family Labour,2,rice-maize-coconut-areca palm,847.2940443
Including Family Labour,2,rice-maize-coconut-areca palm,1361.735846
Including Family Labour,2,rice-maize-coconut-areca palm,-13199.3453
Including Family Labour,2,rice-maize-coconut-areca palm,-34.63093435
Including Family Labour,2,rice-maize-coconut-areca palm,5459.442432
Including Family Labour,2,rice-maize-coconut-areca palm,-7660.896591
Including Family Labour,2,rice-maize-coconut-areca palm,-1409.760595
Including Family Labour,2,rice-maize-coconut-areca palm,-3819.843715
Including Family Labour,2,rice-maize-coconut-areca palm,-3812.593111
Including Family Labour,2,rice-maize-coconut-areca palm,-5039.452483
Including Family Labour,2,rice-maize-coconut-areca palm,-633.776303
Including Family Labour,2,rice-maize-coconut-areca palm,-3678.178093
Including Family Labour,2,rice-maize-coconut-areca palm,-5387.140245
Including Family Labour,2,rice-maize-coconut-areca palm,-8714.365666
Including Family Labour,2,rice-maize-coconut-areca palm,199.0966966
Including Family Labour,2,rice-maize-coconut-areca palm,2672.957635
Including Family Labour,2,rice-maize-coconut-areca palm,-3912.252764
Including Family Labour,2,rice-maize-coconut-areca palm,1495.886402
Including Family Labour,2,rice-maize-coconut-areca palm,3364.093758
Including Family Labour,2,rice-maize-coconut-areca palm,1494.707149
Including Family Labour,2,rice-maize-coconut-areca palm,-502.6167026
Including Family Labour,2,rice-maize-coconut-areca palm,7229.113316
Including Family Labour,2,rice-maize-coconut-areca palm,-667.8679542
Including Family Labour,2,rice-maize-coconut-areca palm,2493.924004
Including Family Labour,2,rice-maize-coconut-areca palm,-5456.305604
Including Family Labour,2,rice-maize-coconut-areca palm,-1800.292788
Including Family Labour,2,rice-maize-coconut-areca palm,-1393.301081
Including Family Labour,2,rice-maize-coconut-areca palm,-2760.153715
Including Family Labour,2,rice-maize-coconut-areca palm,-2891.465036
Including Family Labour,2,rice-maize-coconut-areca palm,-808.5091321
Including Family Labour,2,rice-maize-coconut-areca palm,-9069.953457
Including Family Labour,2,rice-maize-coconut-areca palm,701.0041846
Including Family Labour,2,rice-maize-coconut-areca palm,-86.55879181
Including Family Labour,2,rice-maize-coconut-areca palm,-2048.692629
Including Family Labour,2,rice-maize-coconut-areca palm,-744.5276877
Including Family Labour,2,rice-maize-coconut-areca palm,-12377.85449
Including Family Labour,2,rice-maize-coconut-areca palm,5949.05812
Including Family Labour,2,rice-maize-coconut-areca palm,-6473.225965
Including Family Labour,2,rice-maize-coconut-areca palm,-2364.429379
Including Family Labour,2,rice-maize-coconut-areca palm,-10335.1032
Including Family Labour,2,rice-maize-coconut-areca palm,-2025.991912
Including Family Labour,2,rice-maize-coconut-areca palm,922.1075587
Including Family Labour,2,rice-maize-coconut-areca palm,-2338.059843
Including Family Labour,2,rice-maize-coconut-areca palm,-3541.404699
Including Family Labour,2,rice-maize-coconut-areca palm,-2574.72324
Including Family Labour,2,rice-maize-coconut-areca palm,1265.439776
Including Family Labour,2,rice-maize-coconut-areca palm,-10171.06237
Including Family Labour,2,rice-maize-coconut-areca palm,-3060.169271
Including Family Labour,2,rice-maize-coconut-areca palm,2330.826536
Including Family Labour,2,rice-maize-coconut-areca palm,-4421.819399
Including Family Labour,2,rice-maize-coconut-areca palm,-992.0286107
Including Family Labour,2,rice-maize-coconut-areca palm,-3861.433624
Including Family Labour,2,rice-maize-coconut-areca palm,1205.201426
Including Family Labour,2,rice-maize-coconut-areca palm,-4851.964281
Including Family Labour,2,rice-maize-coconut-areca palm,-657.4127695
Including Family Labour,2,rice-maize-coconut-areca palm,-833.2760705
Including Family Labour,2,rice-maize-coconut-areca palm,4808.858287
Including Family Labour,2,rice-maize-coconut-areca palm,-2778.186933
Including Family Labour,2,rice-maize-coconut-areca palm,-2605.267877
Including Family Labour,2,rice-maize-coconut-areca palm,-3963.608858
Including Family Labour,2,rice-maize-coconut-areca palm,2768.538335
Including Family Labour,2,rice-maize-coconut-areca palm,1895.527608
Including Family Labour,2,rice-maize-coconut-areca palm,-9654.93959
Including Family Labour,2,rice-maize-coconut-areca palm,-1596.134914
Including Family Labour,2,rice-maize-coconut-areca palm,-2912.721858
Including Family Labour,2,rice-maize-coconut-areca palm,-4453.344537
Including Family Labour,2,rice-maize-coconut-areca palm,-1857.578806
Including Family Labour,2,rice-maize-coconut-areca palm,-11295.56269
Including Family Labour,2,rice-maize-coconut-areca palm,-6355.991553
Including Family Labour,2,rice-maize-coconut-areca palm,789.9069259
Including Family Labour,2,rice-maize-coconut-areca palm,-3196.268607
Including Family Labour,2,rice-maize-coconut-areca palm,-5141.702979
Including Family Labour,2,rice-maize-coconut-areca palm,-1163.437736
Including Family Labour,2,rice-maize-coconut-areca palm,170.8869991
Including Family Labour,2,rice-maize-coconut-areca palm,-3051.933657
Including Family Labour,2,rice-maize-coconut-areca palm,-3684.955575
Including Family Labour,2,rice-maize-coconut-areca palm,-2640.169465
Including Family Labour,2,rice-maize-coconut-areca palm,1099.646653
Including Family Labour,2,rice-maize-coconut-areca palm,1443.761814
Including Family Labour,2,rice-maize-coconut-areca palm,5319.071747
Including Family Labour,2,rice-maize-coconut-areca palm,-2116.924425
Including Family Labour,2,rice-maize-coconut-areca palm,-7578.216269
Including Family Labour,2,rice-maize-coconut-areca palm,4026.58922
Including Family Labour,2,rice-maize-coconut-areca palm,1229.356118
Including Family Labour,2,rice-maize-coconut-areca palm,-3580.439935
Including Family Labour,2,rice-maize-coconut-areca palm,-4613.111606
Including Family Labour,2,rice-maize-coconut-areca palm,-7722.035254
Including Family Labour,2,rice-maize-coconut-areca palm,-1767.332318
Including Family Labour,2,rice-maize-coconut-areca palm,-1661.130303
Including Family Labour,2,rice-maize-coconut-areca palm,-5016.858902
Including Family Labour,2,rice-maize-coconut-areca palm,-4623.46762
Including Family Labour,2,rice-maize-coconut-areca palm,-3747.465257
Including Family Labour,2,rice-maize-coconut-areca palm,855.6865796
Including Family Labour,2,rice-maize-coconut-areca palm,-4607.709911
Including Family Labour,2,rice-maize-coconut-areca palm,-7758.949284
Including Family Labour,2,rice-maize-coconut-areca palm,-4973.225858
Including Family Labour,2,rice-maize-coconut-areca palm,-3127.901527
Including Family Labour,2,rice-maize-coconut-areca palm,-1106.394455
Including Family Labour,2,rice-maize-coconut-areca palm,-7492.035918
Including Family Labour,2,rice-maize-coconut-areca palm,18.82868994
Including Family Labour,2,rice-maize-coconut-areca palm,-9389.141915
Including Family Labour,2,rice-maize-coconut-areca palm,659.0179256
Including Family Labour,2,rice-maize-coconut-areca palm,-2018.820439
Including Family Labour,2,rice-maize-coconut-areca palm,-952.5121842
Including Family Labour,2,rice-maize-coconut-areca palm,-2277.305758
Including Family Labour,2,rice-maize-coconut-areca palm,2932.818169
Including Family Labour,2,rice-maize-coconut-areca palm,-1758.804777
Including Family Labour,2,rice-maize-coconut-areca palm,-3172.063534
Including Family Labour,2,rice-maize-coconut-areca palm,-2015.412152
Including Family Labour,2,rice-maize-coconut-areca palm,-3160.478805
Including Family Labour,2,rice-maize-coconut-areca palm,-215.2824606
Including Family Labour,2,rice-maize-coconut-areca palm,-10019.56793
Including Family Labour,2,rice-maize-coconut-areca palm,-1290.115822
Including Family Labour,2,rice-maize-coconut-areca palm,-4057.157684
Including Family Labour,2,rice-maize-coconut-areca palm,8930.013709
Including Family Labour,2,rice-maize-coconut-areca palm,783.2594877
Including Family Labour,2,rice-maize-coconut-areca palm,-8684.279283
Including Family Labour,2,rice-maize-coconut-areca palm,-666.3998349
Including Family Labour,2,rice-maize-coconut-areca palm,9429.499036
Including Family Labour,2,rice-maize-coconut-areca palm,-2951.206652
