Label,Desc,Decision Option,Tradeoff
Excluding Family Labour,1,rubber-jengkol-petai,3875.576015
Excluding Family Labour,1,rubber-jengkol-petai,6372.882852
Excluding Family Labour,1,rubber-jengkol-petai,5548.599699
Excluding Family Labour,1,rubber-jengkol-petai,3754.733039
Excluding Family Labour,1,rubber-jengkol-petai,4264.416575
Excluding Family Labour,1,rubber-jengkol-petai,4797.714899
Excluding Family Labour,1,rubber-jengkol-petai,6865.610671
Excluding Family Labour,1,rubber-jengkol-petai,3396.929942
Excluding Family Labour,1,rubber-jengkol-petai,8760.801778
Excluding Family Labour,1,rubber-jengkol-petai,5507.65119
Excluding Family Labour,1,rubber-jengkol-petai,4665.974804
Excluding Family Labour,1,rubber-jengkol-petai,8438.18506
Excluding Family Labour,1,rubber-jengkol-petai,1929.179923
Excluding Family Labour,1,rubber-jengkol-petai,2901.309144
Excluding Family Labour,1,rubber-jengkol-petai,3010.51774
Excluding Family Labour,1,rubber-jengkol-petai,4016.594941
Excluding Family Labour,1,rubber-jengkol-petai,3673.810257
Excluding Family Labour,1,rubber-jengkol-petai,1743.496584
Excluding Family Labour,1,rubber-jengkol-petai,8676.691716
Excluding Family Labour,1,rubber-jengkol-petai,2656.103262
Excluding Family Labour,1,rubber-jengkol-petai,1261.989766
Excluding Family Labour,1,rubber-jengkol-petai,9222.734234
Excluding Family Labour,1,rubber-jengkol-petai,3487.93566
Excluding Family Labour,1,rubber-jengkol-petai,2841.177202
Excluding Family Labour,1,rubber-jengkol-petai,2835.566402
Excluding Family Labour,1,rubber-jengkol-petai,2081.203877
Excluding Family Labour,1,rubber-jengkol-petai,9288.922931
Excluding Family Labour,1,rubber-jengkol-petai,3460.26168
Excluding Family Labour,1,rubber-jengkol-petai,5430.731026
Excluding Family Labour,1,rubber-jengkol-petai,2074.34172
Excluding Family Labour,1,rubber-jengkol-petai,6235.215231
Excluding Family Labour,1,rubber-jengkol-petai,12280.3644
Excluding Family Labour,1,rubber-jengkol-petai,9497.062563
Excluding Family Labour,1,rubber-jengkol-petai,6907.350922
Excluding Family Labour,1,rubber-jengkol-petai,4992.484619
Excluding Family Labour,1,rubber-jengkol-petai,13777.81527
Excluding Family Labour,1,rubber-jengkol-petai,5954.313744
Excluding Family Labour,1,rubber-jengkol-petai,3805.873842
Excluding Family Labour,1,rubber-jengkol-petai,2840.480455
Excluding Family Labour,1,rubber-jengkol-petai,4235.841544
Excluding Family Labour,1,rubber-jengkol-petai,2385.998148
Excluding Family Labour,1,rubber-jengkol-petai,1290.967814
Excluding Family Labour,1,rubber-jengkol-petai,4495.758549
Excluding Family Labour,1,rubber-jengkol-petai,5174.898245
Excluding Family Labour,1,rubber-jengkol-petai,5980.905157
Excluding Family Labour,1,rubber-jengkol-petai,4234.239871
Excluding Family Labour,1,rubber-jengkol-petai,4889.324787
Excluding Family Labour,1,rubber-jengkol-petai,4138.248182
Excluding Family Labour,1,rubber-jengkol-petai,1960.004643
Excluding Family Labour,1,rubber-jengkol-petai,2921.885502
Excluding Family Labour,1,rubber-jengkol-petai,1268.016157
Excluding Family Labour,1,rubber-jengkol-petai,2096.938181
Excluding Family Labour,1,rubber-jengkol-petai,3651.37173
Excluding Family Labour,1,rubber-jengkol-petai,3088.581059
Excluding Family Labour,1,rubber-jengkol-petai,1824.06545
Excluding Family Labour,1,rubber-jengkol-petai,9314.645954
Excluding Family Labour,1,rubber-jengkol-petai,1318.146229
Excluding Family Labour,1,rubber-jengkol-petai,8294.051747
Excluding Family Labour,1,rubber-jengkol-petai,9947.779359
Excluding Family Labour,1,rubber-jengkol-petai,3461.474392
Excluding Family Labour,1,rubber-jengkol-petai,16136.36911
Excluding Family Labour,1,rubber-jengkol-petai,3190.166013
Excluding Family Labour,1,rubber-jengkol-petai,2918.609667
Excluding Family Labour,1,rubber-jengkol-petai,4390.900216
Excluding Family Labour,1,rubber-jengkol-petai,6966.964754
Excluding Family Labour,1,rubber-jengkol-petai,17256.16211
Excluding Family Labour,1,rubber-jengkol-petai,5152.74445
Excluding Family Labour,1,rubber-jengkol-petai,3639.280904
Excluding Family Labour,1,rubber-jengkol-petai,5102.859114
Excluding Family Labour,1,rubber-jengkol-petai,4873.143462
Excluding Family Labour,1,rubber-jengkol-petai,8534.099219
Excluding Family Labour,1,rubber-jengkol-petai,8010.558452
Excluding Family Labour,1,rubber-jengkol-petai,3967.368495
Excluding Family Labour,1,rubber-jengkol-petai,6818.281284
Excluding Family Labour,1,rubber-jengkol-petai,5481.648027
Excluding Family Labour,1,rubber-jengkol-petai,4024.511063
Excluding Family Labour,1,rubber-jengkol-petai,3840.020273
Excluding Family Labour,1,rubber-jengkol-petai,6063.392403
Excluding Family Labour,1,rubber-jengkol-petai,4415.159618
Excluding Family Labour,1,rubber-jengkol-petai,2918.856441
Excluding Family Labour,1,rubber-jengkol-petai,10718.87352
Excluding Family Labour,1,rubber-jengkol-petai,2979.591304
Excluding Family Labour,1,rubber-jengkol-petai,1857.276427
Excluding Family Labour,1,rubber-jengkol-petai,7071.94978
Excluding Family Labour,1,rubber-jengkol-petai,1181.958109
Excluding Family Labour,1,rubber-jengkol-petai,3026.28881
Excluding Family Labour,1,rubber-jengkol-petai,4471.237949
Excluding Family Labour,1,rubber-jengkol-petai,4212.01652
Excluding Family Labour,1,rubber-jengkol-petai,10138.73213
Excluding Family Labour,1,rubber-jengkol-petai,2152.227491
Excluding Family Labour,1,rubber-jengkol-petai,14804.80708
Excluding Family Labour,1,rubber-jengkol-petai,1646.930764
Excluding Family Labour,1,rubber-jengkol-petai,4909.685361
Excluding Family Labour,1,rubber-jengkol-petai,4580.684563
Excluding Family Labour,1,rubber-jengkol-petai,4884.901823
Excluding Family Labour,1,rubber-jengkol-petai,1228.3949
Excluding Family Labour,1,rubber-jengkol-petai,4500.969271
Excluding Family Labour,1,rubber-jengkol-petai,1169.192019
Excluding Family Labour,1,rubber-jengkol-petai,12717.68957
Excluding Family Labour,1,rubber-jengkol-petai,3575.809367
Excluding Family Labour,1,rubber-jengkol-petai,3969.211907
Excluding Family Labour,1,rubber-jengkol-petai,4471.291024
Excluding Family Labour,1,rubber-jengkol-petai,6180.699713
Excluding Family Labour,1,rubber-jengkol-petai,3185.322741
Excluding Family Labour,1,rubber-jengkol-petai,7394.937686
Excluding Family Labour,1,rubber-jengkol-petai,4388.621129
Excluding Family Labour,1,rubber-jengkol-petai,2144.607357
Excluding Family Labour,1,rubber-jengkol-petai,9074.847932
Excluding Family Labour,1,rubber-jengkol-petai,3173.146061
Excluding Family Labour,1,rubber-jengkol-petai,3633.675015
Excluding Family Labour,1,rubber-jengkol-petai,6983.807629
Excluding Family Labour,1,rubber-jengkol-petai,11263.53745
Excluding Family Labour,1,rubber-jengkol-petai,4432.381155
Excluding Family Labour,1,rubber-jengkol-petai,9733.912313
Excluding Family Labour,1,rubber-jengkol-petai,2060.156577
Excluding Family Labour,1,rubber-jengkol-petai,4562.882297
Excluding Family Labour,1,rubber-jengkol-petai,5688.842393
Excluding Family Labour,1,rubber-jengkol-petai,2136.499759
Excluding Family Labour,1,rubber-jengkol-petai,2319.510783
Excluding Family Labour,1,rubber-jengkol-petai,6573.498237
Excluding Family Labour,1,rubber-jengkol-petai,6880.839873
Excluding Family Labour,1,rubber-jengkol-petai,5675.570637
Excluding Family Labour,1,rubber-jengkol-petai,1749.54497
Excluding Family Labour,1,rubber-jengkol-petai,1832.600985
Excluding Family Labour,1,rubber-jengkol-petai,3959.324623
Excluding Family Labour,1,rubber-jengkol-petai,5834.53579
Excluding Family Labour,1,rubber-jengkol-petai,1831.950738
Excluding Family Labour,1,rubber-jengkol-petai,4401.00619
Excluding Family Labour,1,rubber-jengkol-petai,6317.169376
Excluding Family Labour,1,rubber-jengkol-petai,2947.318289
Excluding Family Labour,1,rubber-jengkol-petai,1778.200447
Excluding Family Labour,1,rubber-jengkol-petai,8399.250823
Excluding Family Labour,1,rubber-jengkol-petai,2147.219356
Excluding Family Labour,1,rubber-jengkol-petai,2744.097381
Excluding Family Labour,1,rubber-jengkol-petai,3106.495227
Excluding Family Labour,1,rubber-jengkol-petai,1003.721844
Excluding Family Labour,1,rubber-jengkol-petai,9946.29416
Excluding Family Labour,1,rubber-jengkol-petai,2689.774264
Excluding Family Labour,1,rubber-jengkol-petai,952.3147435
Excluding Family Labour,1,rubber-jengkol-petai,14497.7761
Excluding Family Labour,1,rubber-jengkol-petai,10258.69653
Excluding Family Labour,1,rubber-jengkol-petai,1875.836263
Excluding Family Labour,1,rubber-jengkol-petai,2300.765318
Excluding Family Labour,1,rubber-jengkol-petai,5103.548304
Excluding Family Labour,1,rubber-jengkol-petai,7703.400381
Excluding Family Labour,1,rubber-jengkol-petai,5851.243719
Excluding Family Labour,1,rubber-jengkol-petai,3266.915754
Excluding Family Labour,1,rubber-jengkol-petai,2109.727296
Excluding Family Labour,1,rubber-jengkol-petai,4025.681224
Excluding Family Labour,1,rubber-jengkol-petai,3018.278357
Excluding Family Labour,1,rubber-jengkol-petai,7616.944324
Excluding Family Labour,1,rubber-jengkol-petai,5159.944782
Excluding Family Labour,1,rubber-jengkol-petai,4264.464187
Excluding Family Labour,1,rubber-jengkol-petai,2201.125035
Excluding Family Labour,1,rubber-jengkol-petai,5836.84589
Excluding Family Labour,1,rubber-jengkol-petai,2618.594111
Excluding Family Labour,1,rubber-jengkol-petai,8440.956347
Excluding Family Labour,1,rubber-jengkol-petai,2426.241249
Excluding Family Labour,1,rubber-jengkol-petai,2137.924091
Excluding Family Labour,1,rubber-jengkol-petai,3592.340069
Excluding Family Labour,1,rubber-jengkol-petai,3135.676035
Excluding Family Labour,1,rubber-jengkol-petai,2903.725797
Excluding Family Labour,1,rubber-jengkol-petai,3105.486201
Excluding Family Labour,1,rubber-jengkol-petai,3419.556257
Excluding Family Labour,1,rubber-jengkol-petai,1550.155649
Excluding Family Labour,1,rubber-jengkol-petai,1778.212498
Excluding Family Labour,1,rubber-jengkol-petai,7708.522368
Excluding Family Labour,1,rubber-jengkol-petai,1876.860887
Excluding Family Labour,1,rubber-jengkol-petai,5954.134974
Excluding Family Labour,1,rubber-jengkol-petai,1785.427907
Excluding Family Labour,1,rubber-jengkol-petai,1944.261766
Excluding Family Labour,1,rubber-jengkol-petai,4739.072423
Excluding Family Labour,1,rubber-jengkol-petai,3445.43012
Excluding Family Labour,1,rubber-jengkol-petai,1303.440915
Excluding Family Labour,1,rubber-jengkol-petai,1652.254558
Excluding Family Labour,1,rubber-jengkol-petai,6477.067559
Excluding Family Labour,1,rubber-jengkol-petai,1835.643665
Excluding Family Labour,1,rubber-jengkol-petai,6597.56253
Excluding Family Labour,1,rubber-jengkol-petai,2934.586125
Excluding Family Labour,1,rubber-jengkol-petai,9483.901137
Excluding Family Labour,1,rubber-jengkol-petai,2764.568456
Excluding Family Labour,1,rubber-jengkol-petai,4869.436114
Excluding Family Labour,1,rubber-jengkol-petai,2626.756342
Excluding Family Labour,1,rubber-jengkol-petai,2178.803919
Excluding Family Labour,1,rubber-jengkol-petai,3129.671125
Excluding Family Labour,1,rubber-jengkol-petai,1322.276239
Excluding Family Labour,1,rubber-jengkol-petai,8312.444111
Excluding Family Labour,1,rubber-jengkol-petai,3405.980309
Excluding Family Labour,1,rubber-jengkol-petai,4517.861279
Excluding Family Labour,1,rubber-jengkol-petai,4576.107454
Excluding Family Labour,1,rubber-jengkol-petai,2527.731329
Excluding Family Labour,1,rubber-jengkol-petai,5131.07418
Excluding Family Labour,1,rubber-jengkol-petai,5013.18021
Excluding Family Labour,1,rubber-jengkol-petai,5554.46683
Excluding Family Labour,1,rubber-jengkol-petai,3938.471385
Excluding Family Labour,1,rubber-jengkol-petai,3293.458658
Excluding Family Labour,1,rubber-jengkol-petai,2979.045192
Excluding Family Labour,1,rubber-jengkol-petai,9909.710412
Excluding Family Labour,1,rubber-jengkol-petai,6051.40834
Excluding Family Labour,1,rubber-jengkol-petai,9572.707779
Excluding Family Labour,1,rubber-jengkol-petai,5141.265815
Excluding Family Labour,1,rubber-jengkol-petai,1160.521392
Excluding Family Labour,1,rubber-jengkol-petai,9542.386277
Excluding Family Labour,1,rubber-jengkol-petai,3275.373635
Excluding Family Labour,1,rubber-jengkol-petai,6489.525663
Excluding Family Labour,1,rubber-jengkol-petai,5438.078819
Excluding Family Labour,1,rubber-jengkol-petai,3353.887759
Excluding Family Labour,1,rubber-jengkol-petai,4976.08646
Excluding Family Labour,1,rubber-jengkol-petai,4359.247457
Excluding Family Labour,1,rubber-jengkol-petai,6092.049987
Excluding Family Labour,1,rubber-jengkol-petai,4387.780392
Excluding Family Labour,1,rubber-jengkol-petai,20566.46209
Excluding Family Labour,1,rubber-jengkol-petai,1683.300218
Excluding Family Labour,1,rubber-jengkol-petai,2119.061681
Excluding Family Labour,1,rubber-jengkol-petai,2072.321185
Excluding Family Labour,1,rubber-jengkol-petai,2613.224823
Excluding Family Labour,1,rubber-jengkol-petai,4809.064426
Excluding Family Labour,1,rubber-jengkol-petai,2973.886355
Excluding Family Labour,1,rubber-jengkol-petai,3878.891683
Excluding Family Labour,1,rubber-jengkol-petai,3460.62934
Excluding Family Labour,1,rubber-jengkol-petai,2461.70758
Excluding Family Labour,1,rubber-jengkol-petai,2887.161196
Excluding Family Labour,1,rubber-jengkol-petai,3876.577351
Excluding Family Labour,1,rubber-jengkol-petai,1678.737654
Excluding Family Labour,1,rubber-jengkol-petai,6246.545562
Excluding Family Labour,1,rubber-jengkol-petai,1568.220953
Excluding Family Labour,1,rubber-jengkol-petai,3621.86325
Excluding Family Labour,1,rubber-jengkol-petai,4623.373869
Excluding Family Labour,1,rubber-jengkol-petai,7090.303368
Excluding Family Labour,1,rubber-jengkol-petai,7252.430051
Excluding Family Labour,1,rubber-jengkol-petai,9230.941255
Excluding Family Labour,1,rubber-jengkol-petai,2953.030307
Excluding Family Labour,1,rubber-jengkol-petai,6376.166321
Excluding Family Labour,1,rubber-jengkol-petai,7797.784198
Excluding Family Labour,1,rubber-jengkol-petai,6904.312033
Excluding Family Labour,1,rubber-jengkol-petai,2283.892262
Excluding Family Labour,1,rubber-jengkol-petai,1062.375014
Excluding Family Labour,1,rubber-jengkol-petai,3418.070801
Excluding Family Labour,1,rubber-jengkol-petai,1612.12035
Excluding Family Labour,1,rubber-jengkol-petai,7224.831683
Excluding Family Labour,1,rubber-jengkol-petai,17687.09911
Excluding Family Labour,1,rubber-jengkol-petai,2220.207435
Excluding Family Labour,1,rubber-jengkol-petai,5640.829676
Excluding Family Labour,1,rubber-jengkol-petai,5160.938296
Excluding Family Labour,1,rubber-jengkol-petai,5662.501609
Excluding Family Labour,1,rubber-jengkol-petai,12909.60408
Excluding Family Labour,1,rubber-jengkol-petai,660.851126
Excluding Family Labour,1,rubber-jengkol-petai,6749.624645
Excluding Family Labour,1,rubber-jengkol-petai,1856.230596
Excluding Family Labour,1,rubber-jengkol-petai,14002.51879
Excluding Family Labour,1,rubber-jengkol-petai,2069.032821
Excluding Family Labour,1,rubber-jengkol-petai,7171.16655
Excluding Family Labour,1,rubber-jengkol-petai,3615.143917
Excluding Family Labour,1,rubber-jengkol-petai,3590.463721
Excluding Family Labour,1,rubber-jengkol-petai,2033.09617
Excluding Family Labour,1,rubber-jengkol-petai,2900.646367
Excluding Family Labour,1,rubber-jengkol-petai,1856.595247
Excluding Family Labour,1,rubber-jengkol-petai,5229.883326
Excluding Family Labour,1,rubber-jengkol-petai,3234.231151
Excluding Family Labour,1,rubber-jengkol-petai,4003.498331
Excluding Family Labour,1,rubber-jengkol-petai,5318.63516
Excluding Family Labour,1,rubber-jengkol-petai,5209.216812
Excluding Family Labour,1,rubber-jengkol-petai,2348.760149
Excluding Family Labour,1,rubber-jengkol-petai,2157.593964
Excluding Family Labour,1,rubber-jengkol-petai,1705.076601
Excluding Family Labour,1,rubber-jengkol-petai,11878.37831
Excluding Family Labour,1,rubber-jengkol-petai,2488.623205
Excluding Family Labour,1,rubber-jengkol-petai,6532.808074
Excluding Family Labour,1,rubber-jengkol-petai,7569.876197
Excluding Family Labour,1,rubber-jengkol-petai,6511.810134
Excluding Family Labour,1,rubber-jengkol-petai,6535.791541
Excluding Family Labour,1,rubber-jengkol-petai,1737.361129
Excluding Family Labour,1,rubber-jengkol-petai,1458.963746
Excluding Family Labour,1,rubber-jengkol-petai,2124.680317
Excluding Family Labour,1,rubber-jengkol-petai,4787.897326
Excluding Family Labour,1,rubber-jengkol-petai,2312.633522
Excluding Family Labour,1,rubber-jengkol-petai,1219.878503
Excluding Family Labour,1,rubber-jengkol-petai,9185.729638
Excluding Family Labour,1,rubber-jengkol-petai,2789.645725
Excluding Family Labour,1,rubber-jengkol-petai,3631.137398
Excluding Family Labour,1,rubber-jengkol-petai,4140.487634
Excluding Family Labour,1,rubber-jengkol-petai,2222.010224
Excluding Family Labour,1,rubber-jengkol-petai,1773.986106
Excluding Family Labour,1,rubber-jengkol-petai,4409.622763
Excluding Family Labour,1,rubber-jengkol-petai,3753.974004
Excluding Family Labour,1,rubber-jengkol-petai,3014.510952
Excluding Family Labour,1,rubber-jengkol-petai,4577.052602
Excluding Family Labour,1,rubber-jengkol-petai,17120.38939
Excluding Family Labour,1,rubber-jengkol-petai,4452.105363
Excluding Family Labour,1,rubber-jengkol-petai,2770.29945
Excluding Family Labour,1,rubber-jengkol-petai,3991.194694
Excluding Family Labour,1,rubber-jengkol-petai,342.9618405
Excluding Family Labour,1,rubber-jengkol-petai,7276.235859
Excluding Family Labour,1,rubber-jengkol-petai,15348.80735
Excluding Family Labour,1,rubber-jengkol-petai,6926.82093
Excluding Family Labour,1,rubber-jengkol-petai,7890.597561
Excluding Family Labour,1,rubber-jengkol-petai,7130.727993
Excluding Family Labour,1,rubber-jengkol-petai,5054.966082
Excluding Family Labour,1,rubber-jengkol-petai,3161.056471
Excluding Family Labour,1,rubber-jengkol-petai,9557.909129
Excluding Family Labour,1,rubber-jengkol-petai,4692.241886
Excluding Family Labour,1,rubber-jengkol-petai,6474.574765
Excluding Family Labour,1,rubber-jengkol-petai,7450.413277
Excluding Family Labour,1,rubber-jengkol-petai,2774.366692
Excluding Family Labour,1,rubber-jengkol-petai,2262.563607
Excluding Family Labour,1,rubber-jengkol-petai,4676.445911
Excluding Family Labour,1,rubber-jengkol-petai,5839.576865
Excluding Family Labour,1,rubber-jengkol-petai,3276.974781
Excluding Family Labour,1,rubber-jengkol-petai,4653.548594
Excluding Family Labour,1,rubber-jengkol-petai,3926.836477
Excluding Family Labour,1,rubber-jengkol-petai,3981.173218
Excluding Family Labour,1,rubber-jengkol-petai,9877.918027
Excluding Family Labour,1,rubber-jengkol-petai,4460.948704
Excluding Family Labour,1,rubber-jengkol-petai,628.4564087
Excluding Family Labour,1,rubber-jengkol-petai,4101.113431
Excluding Family Labour,1,rubber-jengkol-petai,4452.867377
Excluding Family Labour,1,rubber-jengkol-petai,6183.127842
Excluding Family Labour,1,rubber-jengkol-petai,2886.209502
Excluding Family Labour,1,rubber-jengkol-petai,7725.398778
Excluding Family Labour,1,rubber-jengkol-petai,3869.073865
Excluding Family Labour,1,rubber-jengkol-petai,768.0882031
Excluding Family Labour,1,rubber-jengkol-petai,2745.047389
Excluding Family Labour,1,rubber-jengkol-petai,1517.713427
Excluding Family Labour,1,rubber-jengkol-petai,2155.407901
Excluding Family Labour,1,rubber-jengkol-petai,918.9344865
Excluding Family Labour,1,rubber-jengkol-petai,26478.67838
Excluding Family Labour,1,rubber-jengkol-petai,6678.88625
Excluding Family Labour,1,rubber-jengkol-petai,1678.133415
Excluding Family Labour,1,rubber-jengkol-petai,3984.757741
Excluding Family Labour,1,rubber-jengkol-petai,1902.708697
Excluding Family Labour,1,rubber-jengkol-petai,2325.263263
Excluding Family Labour,1,rubber-jengkol-petai,7007.441274
Excluding Family Labour,1,rubber-jengkol-petai,2531.221634
Excluding Family Labour,1,rubber-jengkol-petai,10009.63738
Excluding Family Labour,1,rubber-jengkol-petai,10144.06425
Excluding Family Labour,1,rubber-jengkol-petai,4367.88596
Excluding Family Labour,1,rubber-jengkol-petai,967.2832647
Excluding Family Labour,1,rubber-jengkol-petai,8371.386363
Excluding Family Labour,1,rubber-jengkol-petai,6788.248318
Excluding Family Labour,1,rubber-jengkol-petai,5590.652232
Excluding Family Labour,1,rubber-jengkol-petai,8333.308452
Excluding Family Labour,1,rubber-jengkol-petai,1684.4572
Excluding Family Labour,1,rubber-jengkol-petai,8171.468409
Excluding Family Labour,1,rubber-jengkol-petai,16480.81641
Excluding Family Labour,1,rubber-jengkol-petai,9260.763
Excluding Family Labour,1,rubber-jengkol-petai,3510.585719
Excluding Family Labour,1,rubber-jengkol-petai,15041.62079
Excluding Family Labour,1,rubber-jengkol-petai,3021.865723
Excluding Family Labour,1,rubber-jengkol-petai,9176.074533
Excluding Family Labour,1,rubber-jengkol-petai,5052.090008
Excluding Family Labour,1,rubber-jengkol-petai,2613.420882
Excluding Family Labour,1,rubber-jengkol-petai,7085.419721
Excluding Family Labour,1,rubber-jengkol-petai,3914.784467
Excluding Family Labour,1,rubber-jengkol-petai,2562.157752
Excluding Family Labour,1,rubber-jengkol-petai,4882.564375
Excluding Family Labour,1,rubber-jengkol-petai,4142.852945
Excluding Family Labour,1,rubber-jengkol-petai,2807.241457
Excluding Family Labour,1,rubber-jengkol-petai,3440.439002
Excluding Family Labour,1,rubber-jengkol-petai,3389.406005
Excluding Family Labour,1,rubber-jengkol-petai,11038.62625
Excluding Family Labour,1,rubber-jengkol-petai,4794.040618
Excluding Family Labour,1,rubber-jengkol-petai,3979.424089
Excluding Family Labour,1,rubber-jengkol-petai,2244.799618
Excluding Family Labour,1,rubber-jengkol-petai,3402.275164
Excluding Family Labour,1,rubber-jengkol-petai,1827.664424
Excluding Family Labour,1,rubber-jengkol-petai,1078.908955
Excluding Family Labour,1,rubber-jengkol-petai,3758.640554
Excluding Family Labour,1,rubber-jengkol-petai,1002.241727
Excluding Family Labour,1,rubber-jengkol-petai,4707.481414
Excluding Family Labour,1,rubber-jengkol-petai,5258.65768
Excluding Family Labour,1,rubber-jengkol-petai,2586.905582
Excluding Family Labour,1,rubber-jengkol-petai,5270.092237
Excluding Family Labour,1,rubber-jengkol-petai,3591.851919
Excluding Family Labour,1,rubber-jengkol-petai,6363.806438
Excluding Family Labour,1,rubber-jengkol-petai,2949.484682
Excluding Family Labour,1,rubber-jengkol-petai,16908.53401
Excluding Family Labour,1,rubber-jengkol-petai,6290.324088
Excluding Family Labour,1,rubber-jengkol-petai,3547.433719
Excluding Family Labour,1,rubber-jengkol-petai,6855.995073
Excluding Family Labour,1,rubber-jengkol-petai,2882.894435
Excluding Family Labour,1,rubber-jengkol-petai,2204.531123
Excluding Family Labour,1,rubber-jengkol-petai,3324.172913
Excluding Family Labour,1,rubber-jengkol-petai,2922.367853
Excluding Family Labour,1,rubber-jengkol-petai,2962.445833
Excluding Family Labour,1,rubber-jengkol-petai,1548.798429
Excluding Family Labour,1,rubber-jengkol-petai,4400.930882
Excluding Family Labour,1,rubber-jengkol-petai,2536.451338
Excluding Family Labour,1,rubber-jengkol-petai,3969.866689
Excluding Family Labour,1,rubber-jengkol-petai,2058.709723
Excluding Family Labour,1,rubber-jengkol-petai,5803.050813
Excluding Family Labour,1,rubber-jengkol-petai,2014.250076
Excluding Family Labour,1,rubber-jengkol-petai,4809.327136
Excluding Family Labour,1,rubber-jengkol-petai,9446.177709
Excluding Family Labour,1,rubber-jengkol-petai,2520.632319
Excluding Family Labour,1,rubber-jengkol-petai,7217.893523
Excluding Family Labour,1,rubber-jengkol-petai,7946.820722
Excluding Family Labour,1,rubber-jengkol-petai,1618.145995
Excluding Family Labour,1,rubber-jengkol-petai,4941.478003
Excluding Family Labour,1,rubber-jengkol-petai,11614.7463
Excluding Family Labour,1,rubber-jengkol-petai,4163.882932
Excluding Family Labour,1,rubber-jengkol-petai,4690.574032
Excluding Family Labour,1,rubber-jengkol-petai,1635.204253
Excluding Family Labour,1,rubber-jengkol-petai,7472.380916
Excluding Family Labour,1,rubber-jengkol-petai,1827.695688
Excluding Family Labour,1,rubber-jengkol-petai,4567.739773
Excluding Family Labour,1,rubber-jengkol-petai,4572.443158
Excluding Family Labour,1,rubber-jengkol-petai,4503.156009
Excluding Family Labour,1,rubber-jengkol-petai,3475.895384
Excluding Family Labour,1,rubber-jengkol-petai,1575.460277
Excluding Family Labour,1,rubber-jengkol-petai,3550.713238
Excluding Family Labour,1,rubber-jengkol-petai,10259.93501
Excluding Family Labour,1,rubber-jengkol-petai,5400.991365
Excluding Family Labour,1,rubber-jengkol-petai,5725.948621
Excluding Family Labour,1,rubber-jengkol-petai,3752.682314
Excluding Family Labour,1,rubber-jengkol-petai,7900.688884
Excluding Family Labour,1,rubber-jengkol-petai,6237.25849
Excluding Family Labour,1,rubber-jengkol-petai,4656.067394
Excluding Family Labour,1,rubber-jengkol-petai,3395.197896
Excluding Family Labour,1,rubber-jengkol-petai,8108.029659
Excluding Family Labour,1,rubber-jengkol-petai,3506.066961
Excluding Family Labour,1,rubber-jengkol-petai,6467.33902
Excluding Family Labour,1,rubber-jengkol-petai,7790.641043
Excluding Family Labour,1,rubber-jengkol-petai,3847.277978
Excluding Family Labour,1,rubber-jengkol-petai,2257.576097
Excluding Family Labour,1,rubber-jengkol-petai,1501.058553
Excluding Family Labour,1,rubber-jengkol-petai,1524.849169
Excluding Family Labour,1,rubber-jengkol-petai,6024.863563
Excluding Family Labour,1,rubber-jengkol-petai,4850.933946
Excluding Family Labour,1,rubber-jengkol-petai,12956.5512
Excluding Family Labour,1,rubber-jengkol-petai,2086.273239
Excluding Family Labour,1,rubber-jengkol-petai,2364.198746
Excluding Family Labour,1,rubber-jengkol-petai,4254.973995
Excluding Family Labour,1,rubber-jengkol-petai,2176.321162
Excluding Family Labour,1,rubber-jengkol-petai,3462.95058
Excluding Family Labour,1,rubber-jengkol-petai,7248.198817
Excluding Family Labour,1,rubber-jengkol-petai,3525.295458
Excluding Family Labour,1,rubber-jengkol-petai,837.6754772
Excluding Family Labour,1,rubber-jengkol-petai,3459.036845
Excluding Family Labour,1,rubber-jengkol-petai,7373.481752
Excluding Family Labour,1,rubber-jengkol-petai,5610.41587
Excluding Family Labour,1,rubber-jengkol-petai,7827.086212
Excluding Family Labour,1,rubber-jengkol-petai,4140.580553
Excluding Family Labour,1,rubber-jengkol-petai,10181.80706
Excluding Family Labour,1,rubber-jengkol-petai,8591.153352
Excluding Family Labour,1,rubber-jengkol-petai,7491.912184
Excluding Family Labour,1,rubber-jengkol-petai,3680.363235
Excluding Family Labour,1,rubber-jengkol-petai,11520.38618
Excluding Family Labour,1,rubber-jengkol-petai,2467.059572
Excluding Family Labour,1,rubber-jengkol-petai,3224.454961
Excluding Family Labour,1,rubber-jengkol-petai,4580.123889
Excluding Family Labour,1,rubber-jengkol-petai,5587.599509
Excluding Family Labour,1,rubber-jengkol-petai,4592.707798
Excluding Family Labour,1,rubber-jengkol-petai,3961.820559
Excluding Family Labour,1,rubber-jengkol-petai,1851.996557
Excluding Family Labour,1,rubber-jengkol-petai,3046.396474
Excluding Family Labour,1,rubber-jengkol-petai,5215.84301
Excluding Family Labour,1,rubber-jengkol-petai,2073.115503
Excluding Family Labour,1,rubber-jengkol-petai,3614.988539
Excluding Family Labour,1,rubber-jengkol-petai,3492.178712
Excluding Family Labour,1,rubber-jengkol-petai,1586.554452
Excluding Family Labour,1,rubber-jengkol-petai,8552.007267
Excluding Family Labour,1,rubber-jengkol-petai,6166.093768
Excluding Family Labour,1,rubber-jengkol-petai,9140.170226
Excluding Family Labour,1,rubber-jengkol-petai,14790.79096
Excluding Family Labour,1,rubber-jengkol-petai,2617.550631
Excluding Family Labour,1,rubber-jengkol-petai,976.9014709
